software_name,purl,purl_type,purl_namespace,purl_name,match_confidence,status,registry_url,last_verified_date,deprecated_at,deprecated_reason,product_id,purl_coverage_flag,data_quality_notes
OpenText Content Cloud,,,,,,not_found,,2026-05-10,,,opentext-content-cloud,,
OpenVPN,pkg:github/OpenVPN/openvpn,github,OpenVPN,openvpn,exact,matched,https://github.com/OpenVPN/openvpn,2026-05-10,,,openvpn,,
OpenWrt,pkg:github/openwrt/openwrt,github,openwrt,openwrt,exact,matched,https://github.com/openwrt/openwrt,2026-05-10,,,openwrt,,
Opera Browser PQC,,,,,,not_found,,2026-05-10,,,opera-browser-pqc,,
OPNsense,pkg:github/opnsense/core,github,opnsense,core,exact,matched,https://github.com/opnsense/core,2026-05-10,,,opnsense,,
"OQS Docker Images (nginx, curl, haproxy)",,,,,,not_found,,2026-05-10,,,oqs-docker-images-nginx-curl-haproxy,,
OQS-OpenSSL Provider,,,,,,not_found,,2026-05-10,,,oqs-openssl-provider,,
OQS-OpenSSL Provider (liboqs-provider),pkg:github/open-quantum-safe/oqs-provider,github,open-quantum-safe,oqs-provider,exact,matched,https://github.com/open-quantum-safe/oqs-provider,2026-05-10,,,,,
oqs-provider,pkg:github/open-quantum-safe/oqs-provider,github,open-quantum-safe,oqs-provider,exact,matched,https://github.com/open-quantum-safe/oqs-provider,2026-05-10,,,oqs-provider,,
Oracle AI Database 26ai,,,,,,not_found,,2026-05-10,,,oracle-ai-database-26ai,,
Oracle Cloud Infrastructure (OCI),,,,,,not_found,,2026-05-10,,,,,
Oracle Key Vault,,,,,,not_found,,2026-05-10,,,oracle-key-vault,,
Oracle Linux 9.7,,,,,,not_found,,2026-05-10,,,oracle-linux-9-7,,
Oracle TDE,,,,,,not_found,,2026-05-10,,,,,
Orange Business PQC WAN,,,,,,not_found,,2026-05-10,,,orange-business-pqc-wan,,
OVHcloud QRNG SSL,,,,,,not_found,,2026-05-10,,,ovhcloud-qrng-ssl,,
PacketLight PQC Optical Encryption,,,,,,not_found,,2026-05-10,,,packetlight-pqc-optical-encryption,,
Palo Alto Cortex XDR,,,,,,not_found,,2026-05-10,,,palo-alto-cortex-xdr,,
Palo Alto GlobalProtect,,,,,,not_found,,2026-05-10,,,palo-alto-globalprotect,,
Palo Alto Orion,,,,,,not_found,,2026-05-10,,,,,
Palo Alto PAN-OS,,,,,,not_found,,2026-05-10,,,palo-alto-pan-os,,
Palo Alto Prisma SASE,,,,,,not_found,,2026-05-10,,,palo-alto-prisma-sase,,
Palo Alto Quantum-Safe Security,,,,,,not_found,,2026-05-10,,,palo-alto-quantum-safe-security,,
Paradym (Animo Solutions),,,,,,not_found,,2026-05-10,,,paradym-animo-solutions,,
Paramiko (Python SSH),pkg:github/paramiko/paramiko,github,paramiko,paramiko,exact,matched,https://github.com/paramiko/paramiko,2026-05-10,,,paramiko-python-ssh,,
Patero PQC Gateway,,,,,,not_found,,2026-05-10,,,patero-pqc-gateway,,
Payara Server,pkg:github/payara/Payara,github,payara,Payara,exact,matched,https://github.com/payara/Payara,2026-05-10,,,payara-server,,
PayPal / Braintree,,,,,,not_found,,2026-05-10,,,,,
PCI DSS v4.0.1 (PQC Guidance),,,,,,not_found,,2026-05-10,,,,,
pfSense Community Edition,pkg:github/pfsense/pfsense,github,pfsense,pfsense,exact,matched,https://github.com/pfsense/pfsense,2026-05-10,,,pfsense-community-edition,,
Ping Identity / ForgeRock,,,,,,not_found,,2026-05-10,,,,,
Ping Identity PingFederate,,,,,,not_found,,2026-05-10,,,ping-identity-pingfederate,,
PIONIER-Q Poland QCI,,,,,,not_found,,2026-05-10,,,pionier-q-poland-qci,,
Polkadot/Substrate,pkg:github/nicola-mazzocca/BPQS-node,github,nicola-mazzocca,BPQS-node,exact,matched,https://github.com/nicola-mazzocca/BPQS-node,2026-05-10,,,polkadot-substrate,,
Post-Quantum Hybrid PQ VPN,,,,,,not_found,,2026-05-10,,,,,
Postfix 3.10 PQC,,,,,,not_found,,2026-05-10,,,postfix-3-10-pqc,,
PostgreSQL,pkg:github/postgres/postgres,github,postgres,postgres,exact,matched,https://github.com/postgres/postgres,2026-05-10,,,postgresql,,
PostgreSQL pgcrypto,,,,,,not_found,,2026-05-10,,,postgresql-pgcrypto,,
PowerDNS PQC DNSSEC,,,,,,not_found,,2026-05-10,,,powerdns-pqc-dnssec,,
PQ Code Package,,,,,,not_found,,2026-05-10,,,pq-code-package,,
pqc-flow,pkg:github/CipherIQ/pqc-flow,github,CipherIQ,pqc-flow,exact,matched,https://github.com/CipherIQ/pqc-flow,2026-05-10,,,pqc-flow,,
PQC-LEO,pkg:github/crt26/pqc-evaluation-tools,github,crt26,pqc-evaluation-tools,exact,matched,https://github.com/crt26/pqc-evaluation-tools,2026-05-10,,,pqc-leo,,
pQCee CNG Provider,,,,,,not_found,,2026-05-10,,,pqcee-cng-provider,,
PQChat Quantum-Safe Messaging,,,,,,not_found,,2026-05-10,,,pqchat-quantum-safe-messaging,,
PQClean,pkg:github/PQClean/PQClean,github,PQClean,PQClean,exact,matched,https://github.com/PQClean/PQClean,2026-05-10,,,pqclean,,
pqcrypto,pkg:cargo/pqcrypto,cargo,,pqcrypto,exact,matched,https://crates.io/crates/pqcrypto,2026-05-10,,,pqcrypto,,
pqcrypto Python Library,,,,,,not_found,,2026-05-10,,,pqcrypto-python-library,,
PQCryptoLib-Core,,,,,,not_found,,2026-05-10,,,pqcryptolib-core,,
pqcscan,pkg:github/anvilsecure/pqcscan,github,anvilsecure,pqcscan,exact,matched,https://github.com/anvilsecure/pqcscan,2026-05-10,,,pqcscan,,
pqm4,pkg:github/mupq/pqm4,github,mupq,pqm4,exact,matched,https://github.com/mupq/pqm4,2026-05-10,,,pqm4,,
PQMicroLib-Core,,,,,,not_found,,2026-05-10,,,pqmicrolib-core,,
PQSecure Technologies HW IP,,,,,,not_found,,2026-05-10,,,pqsecure-technologies-hw-ip,,
PQShield Core,,,,,,not_found,,2026-05-10,,,pqshield-core,,
PQShield PQE2E Messaging SDK,,,,,,not_found,,2026-05-10,,,pqshield-pqe2e-messaging-sdk,,
PQShield PQSDK,,,,,,not_found,,2026-05-10,,,pqshield-pqsdk,,
Procivis One,pkg:github/procivis/one-open-core,github,procivis,one-open-core,exact,matched,https://github.com/procivis/one-open-core,2026-05-10,,,procivis-one,,
Project Eleven Solana PQC,,,,,,not_found,,2026-05-10,,,project-eleven-solana-pqc,,
Proofpoint Aegis,,,,,,not_found,,2026-05-10,,,proofpoint-aegis,,
Protect AI Guardian,,,,,,not_found,,2026-05-10,,,protect-ai-guardian,,
Proton Mail,,,,,,not_found,,2026-05-10,,,proton-mail,,
Proton Mail PQC OpenPGP,,,,,,not_found,,2026-05-10,,,proton-mail-pqc-openpgp,,
Proton VPN,,,,,,not_found,,2026-05-10,,,proton-vpn,,
Pulumi / Talan 2026,,,,,,not_found,,2026-05-10,,,,,
Pure Storage Purity//FA 6.6,,,,,,not_found,,2026-05-10,,,pure-storage-purity-fa-6-6,,
PuTTY,,,,,,not_found,,2026-05-10,,,putty,,
PyCryptodome,pkg:github/Legrandin/pycryptodome,github,Legrandin,pycryptodome,exact,matched,https://github.com/Legrandin/pycryptodome,2026-05-10,,,pycryptodome,,
PyJWT,pkg:github/jpadilla/pyjwt,github,jpadilla,pyjwt,exact,matched,https://github.com/jpadilla/pyjwt,2026-05-10,,,pyjwt,,
Q-CORE Q-Scanner,,,,,,not_found,,2026-05-10,,,q-core-q-scanner,,
QAN XLINK PQC,,,,,,not_found,,2026-05-10,,,qan-xlink-pqc,,
QApp PQC TLS Gateway (Russia),,,,,,not_found,,2026-05-10,,,qapp-pqc-tls-gateway-russia,,
Qatar QC2 Quantum Center,,,,,,not_found,,2026-05-10,,,qatar-qc2-quantum-center,,
QNu Labs QShield,,,,,,not_found,,2026-05-10,,,qnu-labs-qshield,,
QRL,pkg:github/theQRL/QRL,github,theQRL,QRL,exact,matched,https://github.com/theQRL/QRL,2026-05-10,,,qrl,,
QRL 2.0 (Quantum Resistant Ledger),,,,,,not_found,,2026-05-10,,,qrl-2-0-quantum-resistant-ledger,,
Qrypt BLAST SDK,,,,,,not_found,,2026-05-10,,,qrypt-blast-sdk,,
Qrypt VPN for NVIDIA Jetson,,,,,,not_found,,2026-05-10,,,qrypt-vpn-for-nvidia-jetson,,
Qualcomm Snapdragon SPU,,,,,,not_found,,2026-05-10,,,qualcomm-snapdragon-spu,,
Qualcomm Snapdragon Trusted Execution Environment,,,,,,not_found,,2026-05-10,,,qualcomm-snapdragon-trusted-execution-environment,,
Qualys Cloud Platform,,,,,,not_found,,2026-05-10,,,qualys-cloud-platform,,
Quantinuum Quantum Origin,,,,,,not_found,,2026-05-10,,,quantinuum-quantum-origin,,
Quantropi QiSpace STM32,,,,,,not_found,,2026-05-10,,,quantropi-qispace-stm32,,
Quantum Bridge DSKE,,,,,,not_found,,2026-05-10,,,quantum-bridge-dske,,
Quantum Bridge Subsea QKD,,,,,,not_found,,2026-05-10,,,,,
Quantum eMotion Sentry-Q,,,,,,not_found,,2026-05-10,,,quantum-emotion-sentry-q,,
Quantum Leap Africa (AIMS),,,,,,not_found,,2026-05-10,,,quantum-leap-africa-aims,,
Quantum Xchange Platform,,,,,,not_found,,2026-05-10,,,quantum-xchange-platform,,
QuantumCTek PQC Chip,,,,,,not_found,,2026-05-10,,,quantumctek-pqc-chip,,
QuintessenceLabs qSOC,,,,,,not_found,,2026-05-10,,,quintessencelabs-qsoc,,
QuintessenceLabs qStream,,,,,,not_found,,2026-05-10,,,quintessencelabs-qstream,,
Quranium PQC Blockchain,,,,,,not_found,,2026-05-10,,,quranium-pqc-blockchain,,
QuSecure QuProtect R3,,,,,,not_found,,2026-05-10,,,qusecure-quprotect-r3,,
QuSecure QuProtect Tactical,,,,,,not_found,,2026-05-10,,,qusecure-quprotect-tactical,,
QVerse,,,,,,not_found,,2026-05-10,,,qverse,,
R3 Corda,pkg:github/corda/corda,github,corda,corda,exact,matched,https://github.com/corda/corda,2026-05-10,,,r3-corda,,
Rakuten Symphony (Symworld),,,,,,not_found,,2026-05-10,,,rakuten-symphony-symworld,,
Rambus QSE IP,,,,,,not_found,,2026-05-10,,,rambus-qse-ip,,
Rapid7 InsightVM,,,,,,not_found,,2026-05-10,,,rapid7-insightvm,,
Recorded Future,,,,,,not_found,,2026-05-10,,,recorded-future,,
Red Hat Enterprise Linux 10 PQC,,,,,,not_found,,2026-05-10,,,red-hat-enterprise-linux-10-pqc,,
Red Hat Enterprise Linux 9,,,,,,not_found,,2026-05-10,,,red-hat-enterprise-linux-9,,
Red Hat OpenShift,,,,,,not_found,,2026-05-10,,,red-hat-openshift,,
Red Hat OpenShift Service Mesh PQC,,,,,,not_found,,2026-05-10,,,red-hat-openshift-service-mesh-pqc,,
Redis,pkg:github/redis/redis,github,redis,redis,exact,matched,https://github.com/redis/redis,2026-05-10,,,redis,,
Renesas Veridify PQC for RA MCUs,,,,,,not_found,,2026-05-10,,,renesas-veridify-pqc-for-ra-mcus,,
Resquant Crypto Accelerator,,,,,,not_found,,2026-05-10,,,resquant-crypto-accelerator,,
Robust Intelligence AI Firewall,,,,,,not_found,,2026-05-10,,,,,
Rocky Linux,,,,,,not_found,,2026-05-10,,,rocky-linux,,
RPM Signing (rpm-sign),pkg:github/rpm-software-management/rpm,github,rpm-software-management,rpm,exact,matched,https://github.com/rpm-software-management/rpm,2026-05-10,,,rpm-signing-rpm-sign,,
Rubrik Security Cloud,,,,,,not_found,,2026-05-10,,,rubrik-security-cloud,,
RustCrypto ml-dsa,pkg:cargo/ml-dsa,cargo,,ml-dsa,exact,matched,https://crates.io/crates/ml-dsa,2026-05-10,,,rustcrypto-ml-dsa,,
RustCrypto ML-DSA,pkg:github/RustCrypto/signatures,github,RustCrypto,signatures,exact,matched,https://github.com/RustCrypto/signatures,2026-05-10,,,rustcrypto-ml-dsa-2,,
RustCrypto ml-kem,pkg:cargo/ml-kem,cargo,,ml-kem,exact,matched,https://crates.io/crates/ml-kem,2026-05-10,,,rustcrypto-ml-kem,,
RustCrypto ML-KEM,pkg:github/RustCrypto/KEMs,github,RustCrypto,KEMs,exact,matched,https://github.com/RustCrypto/KEMs,2026-05-10,,,rustcrypto-ml-kem-2,,
RustCrypto slh-dsa,pkg:cargo/slh-dsa,cargo,,slh-dsa,exact,matched,https://crates.io/crates/slh-dsa,2026-05-10,,,rustcrypto-slh-dsa,,
RustCrypto SLH-DSA,pkg:github/RustCrypto/signatures,github,RustCrypto,signatures,exact,matched,https://github.com/RustCrypto/signatures,2026-05-10,,,rustcrypto-slh-dsa-2,,
rustls,pkg:github/rustls/rustls,github,rustls,rustls,exact,matched,https://github.com/rustls/rustls,2026-05-10,,,rustls,,
SA QuTI Quantum Communications,,,,,,not_found,,2026-05-10,,,sa-quti-quantum-communications,,
SafeLogic CryptoComply,,,,,,not_found,,2026-05-10,,,safelogic-cryptocomply,,
SAML 2.0,,,,,,not_found,,2026-05-10,,,saml-2-0,,
Samsung Knox Quantum-Safe,,,,,,not_found,,2026-05-10,,,samsung-knox-quantum-safe,,
Samsung Networks 5G Core,,,,,,not_found,,2026-05-10,,,samsung-networks-5g-core,,
Samsung S3SSE2A eSE,,,,,,not_found,,2026-05-10,,,samsung-s3sse2a-ese,,
Samsung SDS S-CAPE PQC Platform,,,,,,not_found,,2026-05-10,,,samsung-sds-s-cape-pqc-platform,,
SandboxAQ AQtive Guard,,,,,,not_found,,2026-05-10,,,sandboxaq-aqtive-guard,,
SandboxAQ Sandwich,,,,,,not_found,,2026-05-10,,,sandboxaq-sandwich,,
SAP Cryptographic Library,,,,,,not_found,,2026-05-10,,,sap-cryptographic-library,,
SAP Cryptographic Library 8.6 PQC,,,,,,not_found,,2026-05-10,,,sap-cryptographic-library-8-6-pqc,,
Scality RING9,,,,,,not_found,,2026-05-10,,,scality-ring9,,
SEALSQ QS7001,,,,,,not_found,,2026-05-10,,,sealsq-qs7001,,
SEALSQ Quantum Shield,,,,,,not_found,,2026-05-10,,,sealsq-quantum-shield,,
SEALSQ QVault TPM,,,,,,not_found,,2026-05-10,,,sealsq-qvault-tpm,,
SECQAI Q-Locked TPM (Taiwan/TSMC),,,,,,not_found,,2026-05-10,,,secqai-q-locked-tpm-taiwan-tsmc,,
Sectigo 2026 Predictions,,,,,,not_found,,2026-05-10,,,sectigo-2026-predictions,,
Sectigo Cert Manager 2026,,,,,,not_found,,2026-05-10,,,sectigo-cert-manager-2026,,
Sectigo Certificate Manager,,,,,,not_found,,2026-05-10,,,sectigo-certificate-manager,,
Sectigo Certificate Manager (SCM),,,,,,not_found,,2026-05-10,,,sectigo-certificate-manager-scm,,
Secunet SINA PQC Components,,,,,,not_found,,2026-05-10,,,secunet-sina-pqc-components,,
Secure-IC Securyzr,,,,,,not_found,,2026-05-10,,,secure-ic-securyzr,,
Securosys CloudHSM,,,,,,not_found,,2026-05-10,,,securosys-cloudhsm,,
Securosys Primus CyberVault PQC,,,,,,not_found,,2026-05-10,,,securosys-primus-cybervault-pqc,,
Securosys Primus HSM,,,,,,not_found,,2026-05-10,,,securosys-primus-hsm,,
Senetas CN7000 Series,,,,,,not_found,,2026-05-10,,,senetas-cn7000-series,,
SentinelOne Singularity,,,,,,not_found,,2026-05-10,,,,,
Sequoia-PGP PQC,,,,,,not_found,,2026-05-10,,,sequoia-pgp-pqc,,
Sequre Quantum (Chile),,,,,,not_found,,2026-05-10,,,sequre-quantum-chile,,
Session Protocol V2 PQC,,,,,,not_found,,2026-05-10,,,session-protocol-v2-pqc,,
Siemens SINEMA Remote Connect,,,,,,not_found,,2026-05-10,,,siemens-sinema-remote-connect,,
Signal,pkg:github/signalapp/libsignal,github,signalapp,libsignal,exact,matched,https://github.com/signalapp/libsignal,2026-05-10,,,signal,,
Signal Protocol,pkg:github/signalapp/libsignal,github,signalapp,libsignal,exact,matched,https://github.com/signalapp/libsignal,2026-05-10,,,,,
Signiant Media Shuttle,,,,,,not_found,,2026-05-10,,,signiant-media-shuttle,,
SignQuantum PQC E-Signature,,,,,,not_found,,2026-05-10,,,signquantum-pqc-e-signature,,
SignServer,pkg:github/Keyfactor/signserver-ce,github,Keyfactor,signserver-ce,exact,matched,https://github.com/Keyfactor/signserver-ce,2026-05-10,,,signserver,,
sigstore/cosign,pkg:github/sigstore/cosign,github,sigstore,cosign,exact,matched,https://github.com/sigstore/cosign,2026-05-10,,,sigstore-cosign,,
SimpleX Chat PQC,,,,,,not_found,,2026-05-10,,,simplex-chat-pqc,,
Singtel Quantum-Safe Network,,,,,,not_found,,2026-05-10,,,singtel-quantum-safe-network,,
SK Telecom 5G PQC SIM,,,,,,not_found,,2026-05-10,,,sk-telecom-5g-pqc-sim,,
Slack Enterprise Grid,,,,,,not_found,,2026-05-10,,,,,
smallstep Certificate Authority,pkg:github/smallstep/certificates,github,smallstep,certificates,exact,matched,https://github.com/smallstep/certificates,2026-05-10,,,smallstep-certificate-authority,,
SMAUG-T Reference Implementation,pkg:github/kpqc-cryptocon/SMAUG-T,github,kpqc-cryptocon,SMAUG-T,exact,matched,https://github.com/kpqc-cryptocon/SMAUG-T,2026-05-10,,,smaug-t-reference-implementation,,
Snort IDS/IPS,pkg:github/snort3/snort3,github,snort3,snort3,exact,matched,https://github.com/snort3/snort3,2026-05-10,,,snort-ids-ips,,
Snyk Container,,,,,,not_found,,2026-05-10,,,,,
SOC 2 (Quantum Trust Criteria),,,,,,not_found,,2026-05-10,,,soc-2-quantum-trust-criteria,,
SoftHSM2,pkg:github/opendnssec/SoftHSMv2,github,opendnssec,SoftHSMv2,exact,matched,https://github.com/opendnssec/SoftHSMv2,2026-05-10,,,softhsm2,,
Solana,pkg:github/solana-labs/solana,github,solana-labs,solana,exact,matched,https://github.com/solana-labs/solana,2026-05-10,,,solana,,
Sonatype Nexus,,,,,,not_found,,2026-05-10,,,sonatype-nexus,,
SOPS (Secrets OPerationS),pkg:github/getsops/sops,github,getsops,sops,exact,matched,https://github.com/getsops/sops,2026-05-10,,,getsops-sops,,
SOTI MobiControl,,,,,,not_found,,2026-05-10,,,soti-mobicontrol,,
Spain Quantum Strategy EUR 808M,,,,,,not_found,,2026-05-10,,,spain-quantum-strategy-eur-808m,,
Sphereon SSI SDK,pkg:github/Sphereon-Opensource/SSI-SDK,github,Sphereon-Opensource,SSI-SDK,exact,matched,https://github.com/Sphereon-Opensource/SSI-SDK,2026-05-10,,,sphereon-ssi-sdk,,
Spherity CARO Pharma PQC,,,,,,not_found,,2026-05-10,,,spherity-caro-pharma-pqc,,
Splunk Enterprise,,,,,,not_found,,2026-05-10,,,splunk-enterprise,,
Spring Security OAuth2,pkg:github/spring-projects/spring-security,github,spring-projects,spring-security,exact,matched,https://github.com/spring-projects/spring-security,2026-05-10,,,spring-security-oauth2,,
SpruceID,,,,,,not_found,,2026-05-10,,,spruceid,,
SQL Server TDE/Always Encrypted,,,,,,not_found,,2026-05-10,,,sql-server-tde-always-encrypted,,
SSLyze,pkg:github/nabla-c0d3/sslyze,github,nabla-c0d3,sslyze,exact,matched,https://github.com/nabla-c0d3/sslyze,2026-05-10,,,sslyze,,
STC Quantum-Safe Framework,,,,,,not_found,,2026-05-10,,,stc-quantum-safe-framework,,
STMicroelectronics ST33G1M2 TPM,,,,,,not_found,,2026-05-10,,,,,
STMicroelectronics ST33KTPM,,,,,,not_found,,2026-05-10,,,stmicroelectronics-st33ktpm,,
STMicroelectronics X-CUBE-PQC,,,,,,not_found,,2026-05-10,,,stmicroelectronics-x-cube-pqc,,
Stripe (v2026),,,,,,not_found,,2026-05-10,,,,,
strongSwan,pkg:github/strongswan/strongswan,github,strongswan,strongswan,exact,matched,https://github.com/strongswan/strongswan,2026-05-10,,,strongswan,,
STV Post-Quantum Secure Drones,,,,,,not_found,,2026-05-10,,,stv-post-quantum-secure-drones,,
Stytch,,,,,,not_found,,2026-05-10,,,,,
Stytch Authentication Platform,,,,,,not_found,,2026-05-10,,,stytch-platform,,
Sui,pkg:github/MystenLabs/sui,github,MystenLabs,sui,exact,matched,https://github.com/MystenLabs/sui,2026-05-10,,,sui,,
SUPERCOP,,,,,,not_found,,2026-05-10,,,supercop,,
Surfshark,,,,,,not_found,,2026-05-10,,,surfshark,,
Suricata IDS/IPS,pkg:github/OISF/suricata,github,OISF,suricata,exact,matched,https://github.com/OISF/suricata,2026-05-10,,,suricata-ids-ips,,
SUSE Linux Enterprise Server (SLES),,,,,,not_found,,2026-05-10,,,suse-linux-enterprise-server-sles,,
SWIFT (Post-Quantum Strategy),,,,,,not_found,,2026-05-10,,,,,
SWIFT Quantum-Safe Messaging,,,,,,not_found,,2026-05-10,,,swift-quantum-safe-messaging,,
Tailscale PQC,,,,,,not_found,,2026-05-10,,,tailscale-pqc,,
Taiwan QSMC Migration Center,,,,,,not_found,,2026-05-10,,,taiwan-qsmc-migration-center,,
Taurus SA,,,,,,not_found,,2026-05-10,,,taurus-sa,,
Tectia SSH (SSH.COM),,,,,,not_found,,2026-05-10,,,ssh-com-tectia,,
Telefonica Quantum Centre,,,,,,not_found,,2026-05-10,,,telefonica-quantum-centre,,
Telegram,,,,,,not_found,,2026-05-10,,,telegram,,
Teleport Access Platform,pkg:github/gravitational/teleport,github,gravitational,teleport,exact,matched,https://github.com/gravitational/teleport,2026-05-10,,,teleport-access-platform,,
Temenos Core Banking,,,,,,not_found,,2026-05-10,,,,,
Tenable Nessus Professional,,,,,,not_found,,2026-05-10,,,tenable-nessus-professional,,
testssl.sh,pkg:github/drwetter/testssl.sh,github,drwetter,testssl.sh,exact,matched,https://github.com/drwetter/testssl.sh,2026-05-10,,,testssl-sh,,
Thales 5G Quantum-Safe SIM,,,,,,not_found,,2026-05-10,,,thales-5g-quantum-safe-sim,,
Thales CipherTrust Cloud Key Manager,,,,,,not_found,,2026-05-10,,,thales-ciphertrust-cloud-key-manager,,
Thales CipherTrust Data Discovery and Classification,,,,,,not_found,,2026-05-10,,,,,
Thales CipherTrust Data Security Platform,,,,,,not_found,,2026-05-10,,,thales-ciphertrust-data-security-platform,,
Thales CipherTrust Manager,,,,,,not_found,,2026-05-10,,,thales-ciphertrust-manager,,
Thales High Speed Encryptor (HSE),,,,,,not_found,,2026-05-10,,,thales-high-speed-encryptor-hse,,
Thales Luna Cloud HSM (DPoD),,,,,,not_found,,2026-05-10,,,thales-luna-cloud-hsm-dpod,,
Thales Luna HSM,,,,,,not_found,,2026-05-10,,,thales-luna-hsm,,
Thales Luna T-Series HSM,,,,,,not_found,,2026-05-10,,,thales-luna-t-series-hsm,,
Thales MISTRAL Encryptor,,,,,,not_found,,2026-05-10,,,thales-mistral-encryptor,,
Thales MultiApp 5.2 Premium PQC,,,,,,not_found,,2026-05-10,,,thales-multiapp-5-2-premium-pqc,,
Thales payShield 10K,,,,,,not_found,,2026-05-10,,,thales-payshield-10k,,
Thought Machine Vault,,,,,,not_found,,2026-05-10,,,,,
Threema PQC,,,,,,not_found,,2026-05-10,,,threema-pqc,,
Thunderbird + OpenPGP,pkg:github/nickolay/rnp,github,nickolay,rnp,exact,matched,https://github.com/nickolay/rnp,2026-05-10,,,,,
Thunderbird PQC (OpenPGP),,,,,,not_found,,2026-05-10,,,thunderbird-pqc-openpgp,,
TianoCore EDK2 (UEFI Firmware),pkg:github/tianocore/edk2,github,tianocore,edk2,exact,matched,https://github.com/tianocore/edk2,2026-05-10,,,tianocore-edk2-uefi-firmware,,
TII PQC Library (UAE),,,,,,not_found,,2026-05-10,,,tii-pqc-library-uae,,
TikTok PQC Data Protection,,,,,,not_found,,2026-05-10,,,tiktok-pqc-data-protection,,
Toppan PQC CARD,,,,,,not_found,,2026-05-10,,,toppan-pqc-card,,
TOPPAN SecureBridge HPKI PQC,,,,,,not_found,,2026-05-10,,,toppan-securebridge-hpki-pqc,,
Tor Browser,,,,,,not_found,,2026-05-10,,,tor-browser,,
Toshiba Integrated PQC-QKD Platform,,,,,,not_found,,2026-05-10,,,toshiba-integrated-pqc-qkd-platform,,
Toshiba QKD System,,,,,,not_found,,2026-05-10,,,toshiba-qkd-system,,
Traefik,pkg:github/traefik/traefik,github,traefik,traefik,exact,matched,https://github.com/traefik/traefik,2026-05-10,,,traefik,,
Trail of Bits ml-dsa,pkg:github/trailofbits/ml-dsa,github,trailofbits,ml-dsa,exact,matched,https://github.com/trailofbits/ml-dsa,2026-05-10,,,trailofbits-ml-dsa,,
Trend Micro Vision One,,,,,,not_found,,2026-05-10,,,,,
Trezor Safe 7 PQC,,,,,,not_found,,2026-05-10,,,trezor-safe-7-pqc,,
TrustCloud Quantum Vault,,,,,,not_found,,2026-05-10,,,trustcloud-quantum-vault,,
TUBITAK BILGEM PQC (Turkey),,,,,,not_found,,2026-05-10,,,tubitak-bilgem-pqc-turkey,,
Turkcell Nokia Quantum-Safe IPsec,,,,,,not_found,,2026-05-10,,,turkcell-nokia-quantum-safe-ipsec,,
Tuta Mail,,,,,,not_found,,2026-05-10,,,tuta-mail,,
U-Boot,pkg:github/u-boot/u-boot,github,u-boot,u-boot,exact,matched,https://github.com/u-boot/u-boot,2026-05-10,,,u-boot,,
Ubuntu 24.04 LTS,,,,,,not_found,,2026-05-10,,,ubuntu-24-04-lts,,
Ubuntu 26.04 LTS,,,,,,not_found,,2026-05-10,,,ubuntu-26-04-lts,,
UEFI Forum Secure Boot,,,,,,not_found,,2026-05-10,,,,,
Unisys ClearPath Forward,,,,,,not_found,,2026-05-10,,,unisys-clearpath-forward,,
Utimaco Athos,,,,,,not_found,,2026-05-10,,,,,
Utimaco ESKM,,,,,,not_found,,2026-05-10,,,utimaco-eskm,,
Utimaco Quantum Protect Suite,,,,,,not_found,,2026-05-10,,,utimaco-quantum-protect-suite,,
Utimaco SecurityServer,,,,,,not_found,,2026-05-10,,,utimaco-securityserver,,
Utimaco uTrust HSM,,,,,,not_found,,2026-05-10,,,utimaco-utrust-hsm,,
VanDyke SecureCRT 10.x,,,,,,not_found,,2026-05-10,,,vandyke-securecrt-10-x,,
Veeam Data Platform v13,,,,,,not_found,,2026-05-10,,,veeam-data-platform-v13,,
Venafi,,,,,,not_found,,2026-05-10,,,,,
Venafi CodeSign Protect,,,,,,not_found,,2026-05-10,,,venafi-codesign-protect,,
Venafi TLS PQC Continuity,,,,,,not_found,,2026-05-10,,,venafi-tls-pqc-continuity,,
Venafi TLS Protect,,,,,,not_found,,2026-05-10,,,venafi-tls-protect,,
Venafi Trust Protection Platform,,,,,,not_found,,2026-05-10,,,venafi-trust-protection-platform,,
Veracode Platform,,,,,,not_found,,2026-05-10,,,veracode-platform,,
VeraCrypt,pkg:github/veracrypt/VeraCrypt,github,veracrypt,VeraCrypt,exact,matched,https://github.com/veracrypt/VeraCrypt,2026-05-10,,,veracrypt,,
Veritas NetBackup 10.5,,,,,,not_found,,2026-05-10,,,veritas-netbackup-10-5,,
Veritas NetBackup 11 PQC,,,,,,not_found,,2026-05-10,,,veritas-netbackup-11-pqc,,
Versa Networks SASE PQC,,,,,,not_found,,2026-05-10,,,versa-networks-sase-pqc,,
VIAVI Observer Analyzer,,,,,,not_found,,2026-05-10,,,viavi-observer-analyzer,,
VIAVI TeraVM Security Test,,,,,,not_found,,2026-05-10,,,viavi-teravm-security-test,,
Virtru Data Protection,,,,,,not_found,,2026-05-10,,,virtru-data-protection,,
Visa (Quantum Readiness),,,,,,not_found,,2026-05-10,,,,,
Vivaldi Browser,,,,,,not_found,,2026-05-10,,,,,
VMware Avi Load Balancer PQC,,,,,,not_found,,2026-05-10,,,vmware-avi-load-balancer-pqc,,
VMware ESXi 9.0,,,,,,not_found,,2026-05-10,,,vmware-esxi-9-0,,
VMware Horizon,,,,,,not_found,,2026-05-10,,,vmware-horizon,,
