software_name,purl,purl_type,purl_namespace,purl_name,match_confidence,status,registry_url,last_verified_date,deprecated_at,deprecated_reason,product_id,purl_coverage_flag,data_quality_notes
RustCrypto SLH-DSA,pkg:github/RustCrypto/signatures,github,RustCrypto,signatures,exact,matched,https://github.com/RustCrypto/signatures,2026-05-10,,,,,
rustls,pkg:github/rustls/rustls,github,rustls,rustls,exact,matched,https://github.com/rustls/rustls,2026-05-10,,,,,
SA QuTI Quantum Communications,,,,,,not_found,,2026-05-10,,,,,
SafeLogic CryptoComply,,,,,,not_found,,2026-05-10,,,,,
SAML 2.0,,,,,,not_found,,2026-05-10,,,,,
Samsung Knox Quantum-Safe,,,,,,not_found,,2026-05-10,,,,,
Samsung Networks 5G Core,,,,,,not_found,,2026-05-10,,,,,
Samsung S3SSE2A eSE,,,,,,not_found,,2026-05-10,,,,,
Samsung SDS S-CAPE PQC Platform,,,,,,not_found,,2026-05-10,,,,,
SandboxAQ AQtive Guard,,,,,,not_found,,2026-05-10,,,,,
SandboxAQ Sandwich,,,,,,not_found,,2026-05-10,,,,,
SAP Cryptographic Library,,,,,,not_found,,2026-05-10,,,,,
SAP Cryptographic Library 8.6 PQC,,,,,,not_found,,2026-05-10,,,,,
Scality RING9,,,,,,not_found,,2026-05-10,,,,,
SEALSQ QS7001,,,,,,not_found,,2026-05-10,,,,,
SEALSQ Quantum Shield,,,,,,not_found,,2026-05-10,,,,,
SEALSQ QVault TPM,,,,,,not_found,,2026-05-10,,,,,
SECQAI Q-Locked TPM (Taiwan/TSMC),,,,,,not_found,,2026-05-10,,,,,
Sectigo 2026 Predictions,,,,,,not_found,,2026-05-10,,,,,
Sectigo Cert Manager 2026,,,,,,not_found,,2026-05-10,,,,,
Sectigo Certificate Manager,,,,,,not_found,,2026-05-10,,,,,
Sectigo Certificate Manager (SCM),,,,,,not_found,,2026-05-10,,,,,
Secunet SINA PQC Components,,,,,,not_found,,2026-05-10,,,,,
Secure-IC Securyzr,,,,,,not_found,,2026-05-10,,,,,
Securosys CloudHSM,,,,,,not_found,,2026-05-10,,,,,
Securosys Primus CyberVault PQC,,,,,,not_found,,2026-05-10,,,,,
Securosys Primus HSM,,,,,,not_found,,2026-05-10,,,,,
Senetas CN7000 Series,,,,,,not_found,,2026-05-10,,,,,
SentinelOne Singularity,,,,,,not_found,,2026-05-10,,,,,
Sequoia-PGP PQC,,,,,,not_found,,2026-05-10,,,,,
Sequre Quantum (Chile),,,,,,not_found,,2026-05-10,,,,,
Session Protocol V2 PQC,,,,,,not_found,,2026-05-10,,,,,
Siemens SINEMA Remote Connect,,,,,,not_found,,2026-05-10,,,,,
Signal,pkg:github/signalapp/libsignal,github,signalapp,libsignal,exact,matched,https://github.com/signalapp/libsignal,2026-05-10,,,,,
Signal Protocol,pkg:github/signalapp/libsignal,github,signalapp,libsignal,exact,matched,https://github.com/signalapp/libsignal,2026-05-10,,,,,
Signiant Media Shuttle,,,,,,not_found,,2026-05-10,,,,,
SignQuantum PQC E-Signature,,,,,,not_found,,2026-05-10,,,,,
SignServer,pkg:github/Keyfactor/signserver-ce,github,Keyfactor,signserver-ce,exact,matched,https://github.com/Keyfactor/signserver-ce,2026-05-10,,,,,
sigstore/cosign,pkg:github/sigstore/cosign,github,sigstore,cosign,exact,matched,https://github.com/sigstore/cosign,2026-05-10,,,,,
SimpleX Chat PQC,,,,,,not_found,,2026-05-10,,,,,
Singtel Quantum-Safe Network,,,,,,not_found,,2026-05-10,,,,,
SK Telecom 5G PQC SIM,,,,,,not_found,,2026-05-10,,,,,
Slack Enterprise Grid,,,,,,not_found,,2026-05-10,,,,,
smallstep Certificate Authority,pkg:github/smallstep/certificates,github,smallstep,certificates,exact,matched,https://github.com/smallstep/certificates,2026-05-10,,,,,
SMAUG-T Reference Implementation,pkg:github/kpqc-cryptocon/SMAUG-T,github,kpqc-cryptocon,SMAUG-T,exact,matched,https://github.com/kpqc-cryptocon/SMAUG-T,2026-05-10,,,,,
Snort IDS/IPS,pkg:github/snort3/snort3,github,snort3,snort3,exact,matched,https://github.com/snort3/snort3,2026-05-10,,,,,
Snyk Container,,,,,,not_found,,2026-05-10,,,,,
SOC 2 (Quantum Trust Criteria),,,,,,not_found,,2026-05-10,,,,,
SoftHSM2,pkg:github/opendnssec/SoftHSMv2,github,opendnssec,SoftHSMv2,exact,matched,https://github.com/opendnssec/SoftHSMv2,2026-05-10,,,,,
Solana,pkg:github/solana-labs/solana,github,solana-labs,solana,exact,matched,https://github.com/solana-labs/solana,2026-05-10,,,,,
Sonatype Nexus,,,,,,not_found,,2026-05-10,,,,,
SOPS (Secrets OPerationS),pkg:github/getsops/sops,github,getsops,sops,exact,matched,https://github.com/getsops/sops,2026-05-10,,,,,
SOTI MobiControl,,,,,,not_found,,2026-05-10,,,,,
Spain Quantum Strategy EUR 808M,,,,,,not_found,,2026-05-10,,,,,
Sphereon SSI SDK,pkg:github/Sphereon-Opensource/SSI-SDK,github,Sphereon-Opensource,SSI-SDK,exact,matched,https://github.com/Sphereon-Opensource/SSI-SDK,2026-05-10,,,,,
Spherity CARO Pharma PQC,,,,,,not_found,,2026-05-10,,,,,
Splunk Enterprise,,,,,,not_found,,2026-05-10,,,,,
Spring Security OAuth2,pkg:github/spring-projects/spring-security,github,spring-projects,spring-security,exact,matched,https://github.com/spring-projects/spring-security,2026-05-10,,,,,
SpruceID,,,,,,not_found,,2026-05-10,,,,,
SQL Server TDE/Always Encrypted,,,,,,not_found,,2026-05-10,,,,,
SSLyze,pkg:github/nabla-c0d3/sslyze,github,nabla-c0d3,sslyze,exact,matched,https://github.com/nabla-c0d3/sslyze,2026-05-10,,,,,
STC Quantum-Safe Framework,,,,,,not_found,,2026-05-10,,,,,
STMicroelectronics ST33G1M2 TPM,,,,,,not_found,,2026-05-10,,,,,
STMicroelectronics ST33KTPM,,,,,,not_found,,2026-05-10,,,,,
STMicroelectronics X-CUBE-PQC,,,,,,not_found,,2026-05-10,,,,,
Stripe (v2026),,,,,,not_found,,2026-05-10,,,,,
strongSwan,pkg:github/strongswan/strongswan,github,strongswan,strongswan,exact,matched,https://github.com/strongswan/strongswan,2026-05-10,,,,,
STV Post-Quantum Secure Drones,,,,,,not_found,,2026-05-10,,,,,
Stytch,,,,,,not_found,,2026-05-10,,,,,
Stytch Authentication Platform,,,,,,not_found,,2026-05-10,,,,,
Sui,pkg:github/MystenLabs/sui,github,MystenLabs,sui,exact,matched,https://github.com/MystenLabs/sui,2026-05-10,,,,,
SUPERCOP,,,,,,not_found,,2026-05-10,,,,,
Surfshark,,,,,,not_found,,2026-05-10,,,,,
Suricata IDS/IPS,pkg:github/OISF/suricata,github,OISF,suricata,exact,matched,https://github.com/OISF/suricata,2026-05-10,,,,,
SUSE Linux Enterprise Server (SLES),,,,,,not_found,,2026-05-10,,,,,
SWIFT (Post-Quantum Strategy),,,,,,not_found,,2026-05-10,,,,,
SWIFT Quantum-Safe Messaging,,,,,,not_found,,2026-05-10,,,,,
Tailscale PQC,,,,,,not_found,,2026-05-10,,,,,
Taiwan QSMC Migration Center,,,,,,not_found,,2026-05-10,,,,,
Taurus SA,,,,,,not_found,,2026-05-10,,,,,
Tectia SSH (SSH.COM),,,,,,not_found,,2026-05-10,,,,,
Telefonica Quantum Centre,,,,,,not_found,,2026-05-10,,,,,
Telegram,,,,,,not_found,,2026-05-10,,,,,
Teleport Access Platform,pkg:github/gravitational/teleport,github,gravitational,teleport,exact,matched,https://github.com/gravitational/teleport,2026-05-10,,,,,
Temenos Core Banking,,,,,,not_found,,2026-05-10,,,,,
Tenable Nessus Professional,,,,,,not_found,,2026-05-10,,,,,
testssl.sh,pkg:github/drwetter/testssl.sh,github,drwetter,testssl.sh,exact,matched,https://github.com/drwetter/testssl.sh,2026-05-10,,,,,
Thales 5G Quantum-Safe SIM,,,,,,not_found,,2026-05-10,,,,,
Thales CipherTrust Cloud Key Manager,,,,,,not_found,,2026-05-10,,,,,
Thales CipherTrust Data Discovery and Classification,,,,,,not_found,,2026-05-10,,,,,
Thales CipherTrust Data Security Platform,,,,,,not_found,,2026-05-10,,,,,
Thales CipherTrust Manager,,,,,,not_found,,2026-05-10,,,,,
Thales High Speed Encryptor (HSE),,,,,,not_found,,2026-05-10,,,,,
Thales Luna Cloud HSM (DPoD),,,,,,not_found,,2026-05-10,,,,,
Thales Luna HSM,,,,,,not_found,,2026-05-10,,,,,
Thales Luna T-Series HSM,,,,,,not_found,,2026-05-10,,,,,
Thales MISTRAL Encryptor,,,,,,not_found,,2026-05-10,,,,,
Thales MultiApp 5.2 Premium PQC,,,,,,not_found,,2026-05-10,,,,,
Thales payShield 10K,,,,,,not_found,,2026-05-10,,,,,
Thought Machine Vault,,,,,,not_found,,2026-05-10,,,,,
Threema PQC,,,,,,not_found,,2026-05-10,,,,,
Thunderbird + OpenPGP,pkg:github/nickolay/rnp,github,nickolay,rnp,exact,matched,https://github.com/nickolay/rnp,2026-05-10,,,,,
Thunderbird PQC (OpenPGP),,,,,,not_found,,2026-05-10,,,,,
TianoCore EDK2 (UEFI Firmware),pkg:github/tianocore/edk2,github,tianocore,edk2,exact,matched,https://github.com/tianocore/edk2,2026-05-10,,,,,
TII PQC Library (UAE),,,,,,not_found,,2026-05-10,,,,,
TikTok PQC Data Protection,,,,,,not_found,,2026-05-10,,,,,
Toppan PQC CARD,,,,,,not_found,,2026-05-10,,,,,
TOPPAN SecureBridge HPKI PQC,,,,,,not_found,,2026-05-10,,,,,
Tor Browser,,,,,,not_found,,2026-05-10,,,,,
Toshiba Integrated PQC-QKD Platform,,,,,,not_found,,2026-05-10,,,,,
Toshiba QKD System,,,,,,not_found,,2026-05-10,,,,,
Traefik,pkg:github/traefik/traefik,github,traefik,traefik,exact,matched,https://github.com/traefik/traefik,2026-05-10,,,,,
Trail of Bits ml-dsa,pkg:github/trailofbits/ml-dsa,github,trailofbits,ml-dsa,exact,matched,https://github.com/trailofbits/ml-dsa,2026-05-10,,,,,
Trend Micro Vision One,,,,,,not_found,,2026-05-10,,,,,
Trezor Safe 7 PQC,,,,,,not_found,,2026-05-10,,,,,
TrustCloud Quantum Vault,,,,,,not_found,,2026-05-10,,,,,
TUBITAK BILGEM PQC (Turkey),,,,,,not_found,,2026-05-10,,,,,
Turkcell Nokia Quantum-Safe IPsec,,,,,,not_found,,2026-05-10,,,,,
Tuta Mail,,,,,,not_found,,2026-05-10,,,,,
U-Boot,pkg:github/u-boot/u-boot,github,u-boot,u-boot,exact,matched,https://github.com/u-boot/u-boot,2026-05-10,,,,,
Ubuntu 24.04 LTS,,,,,,not_found,,2026-05-10,,,,,
Ubuntu 26.04 LTS,,,,,,not_found,,2026-05-10,,,,,
UEFI Forum Secure Boot,,,,,,not_found,,2026-05-10,,,,,
Unisys ClearPath Forward,,,,,,not_found,,2026-05-10,,,,,
Utimaco Athos,,,,,,not_found,,2026-05-10,,,,,
Utimaco ESKM,,,,,,not_found,,2026-05-10,,,,,
Utimaco Quantum Protect Suite,,,,,,not_found,,2026-05-10,,,,,
Utimaco SecurityServer,,,,,,not_found,,2026-05-10,,,,,
Utimaco uTrust HSM,,,,,,not_found,,2026-05-10,,,,,
VanDyke SecureCRT 10.x,,,,,,not_found,,2026-05-10,,,,,
Veeam Data Platform v13,,,,,,not_found,,2026-05-10,,,,,
Venafi,,,,,,not_found,,2026-05-10,,,,,
Venafi CodeSign Protect,,,,,,not_found,,2026-05-10,,,,,
Venafi TLS PQC Continuity,,,,,,not_found,,2026-05-10,,,,,
Venafi TLS Protect,,,,,,not_found,,2026-05-10,,,,,
Venafi Trust Protection Platform,,,,,,not_found,,2026-05-10,,,,,
Veracode Platform,,,,,,not_found,,2026-05-10,,,,,
VeraCrypt,pkg:github/veracrypt/VeraCrypt,github,veracrypt,VeraCrypt,exact,matched,https://github.com/veracrypt/VeraCrypt,2026-05-10,,,,,
Veritas NetBackup 10.5,,,,,,not_found,,2026-05-10,,,,,
Veritas NetBackup 11 PQC,,,,,,not_found,,2026-05-10,,,,,
Versa Networks SASE PQC,,,,,,not_found,,2026-05-10,,,,,
VIAVI Observer Analyzer,,,,,,not_found,,2026-05-10,,,,,
VIAVI TeraVM Security Test,,,,,,not_found,,2026-05-10,,,,,
Virtru Data Protection,,,,,,not_found,,2026-05-10,,,,,
Visa (Quantum Readiness),,,,,,not_found,,2026-05-10,,,,,
Vivaldi Browser,,,,,,not_found,,2026-05-10,,,,,
VMware Avi Load Balancer PQC,,,,,,not_found,,2026-05-10,,,,,
VMware ESXi 9.0,,,,,,not_found,,2026-05-10,,,,,
VMware Horizon,,,,,,not_found,,2026-05-10,,,,,
VMware Workspace ONE,,,,,,not_found,,2026-05-10,,,,,
Vodafone Quantum-Safe Network,,,,,,not_found,,2026-05-10,,,,,
Vox Messenger PQC,,,,,,not_found,,2026-05-10,,,,,
Vultr Cloud GPU,,,,,,not_found,,2026-05-10,,,,,
walt.id,,,,,,not_found,,2026-05-10,,,,,
WEntrust KeyControl,,,,,,not_found,,2026-05-10,,,,,
WhatsApp,,,,,,not_found,,2026-05-10,,,,,
WildFly (JBoss),pkg:github/wildfly/wildfly,github,wildfly,wildfly,exact,matched,https://github.com/wildfly/wildfly,2026-05-10,,,,,
Wind River VxWorks,,,,,,not_found,,2026-05-10,,,,,
Windows 11,,,,,,not_found,,2026-05-10,,,,,
Windows Secure Boot,,,,,,not_found,,2026-05-10,,,,,
Windows Server 2025,,,,,,not_found,,2026-05-10,,,,,
Windscribe,,,,,,not_found,,2026-05-10,,,,,
WinSCP PQC File Transfer,,,,,,not_found,,2026-05-10,,,,,
Wire,,,,,,not_found,,2026-05-10,,,,,
WireGuard,,,,,,not_found,,2026-05-10,,,,,
WISeSat PQC Constellation,,,,,,not_found,,2026-05-10,,,,,
Wiz Cloud Security PQC,,,,,,not_found,,2026-05-10,,,,,
wolfBoot,pkg:github/wolfSSL/wolfBoot,github,wolfSSL,wolfBoot,exact,matched,https://github.com/wolfSSL/wolfBoot,2026-05-10,,,,,
wolfSSH,pkg:github/wolfSSL/wolfssh,github,wolfSSL,wolfssh,exact,matched,https://github.com/wolfSSL/wolfssh,2026-05-10,,,,,
wolfSSL,pkg:github/wolfSSL/wolfssl,github,wolfSSL,wolfssl,exact,matched,https://github.com/wolfSSL/wolfssl,2026-05-10,,,,,
wolfTPM PQC,,,,,,not_found,,2026-05-10,,,,,
Xiphera PQC IP Cores,,,,,,not_found,,2026-05-10,,,,,
Xiphera XIP6110B,,,,,,not_found,,2026-05-10,,,,,
Xiphera xQlave,,,,,,not_found,,2026-05-10,,,,,
XiPKI,pkg:github/xipki/xipki,github,xipki,xipki,exact,matched,https://github.com/xipki/xipki,2026-05-10,,,,,
xmss-reference,pkg:github/XMSS/xmss-reference,github,XMSS,xmss-reference,exact,matched,https://github.com/XMSS/xmss-reference,2026-05-10,,,,,
Yubico YubiHSM 2,pkg:github/Yubico/yubihsm-shell,github,Yubico,yubihsm-shell,exact,matched,https://github.com/Yubico/yubihsm-shell,2026-05-10,,,,,
Zeek Network Analysis Framework,pkg:github/zeek/zeek,github,zeek,zeek,exact,matched,https://github.com/zeek/zeek,2026-05-10,,,,,
ZeroTier Quantum,,,,,,not_found,,2026-05-10,,,,,
Zerto 11.0,,,,,,not_found,,2026-05-10,,,,,
Zix / AppRiver,,,,,,not_found,,2026-05-10,,,,,
Zodia Custody,,,,,,not_found,,2026-05-10,,,,,
Zoom Compliance 2026,,,,,,not_found,,2026-05-10,,,,,
Zscaler Zero Trust Exchange,,,,,,not_found,,2026-05-10,,,,,
Zscaler ZTE,,,,,,not_found,,2026-05-10,,,,,
